9.062,-44.108,-21.028,-56.100,-125.900,49.100
7.708,-45.642,-12.692,-57.400,-127.400,57.200
6.348,-46.983,-4.050,-58.700,-128.700,65.600
6.186,-47.435,3.034,-58.800,-129.100,72.500
4.452,-46.773,7.661,-60.500,-128.400,77.000
5.142,-43.804,16.040,-59.700,-125.300,85.200
0.680,-40.196,23.437,-64.100,-121.600,92.400
-0.258,-38.250,26.609,-65.000,-119.600,95.500
1.494,-35.225,27.488,-63.200,-116.500,96.400
-4.074,-28.157,33.531,-68.700,-109.300,102.300
-4.381,-28.955,35.183,-69.000,-110.100,103.900
-3.557,-30.022,32.825,-68.200,-111.200,101.600
-3.913,-27.203,36.701,-68.500,-108.300,105.400
-5.072,-22.307,39.746,-69.600,-103.300,108.400
-8.865,-18.832,39.239,-73.400,-99.800,107.900
-16.439,-15.242,40.101,-81.000,-96.200,108.700
-18.833,-12.760,39.384,-83.400,-93.700,108.000
-20.828,-10.081,38.251,-85.400,-91.000,106.900
-17.596,-7.373,40.350,-82.100,-88.200,109.000
-11.257,-7.828,41.626,-75.700,-88.600,110.300
-11.810,-2.629,43.226,-76.200,-83.300,111.900
-15.100,-0.440,43.136,-79.500,-81.100,111.800
-14.549,5.455,42.770,-78.900,-75.100,111.500
-13.128,13.995,42.475,-77.400,-66.400,111.300
-13.349,22.094,37.891,-77.600,-58.200,106.900
-13.072,25.042,37.554,-77.300,-55.200,106.600
-15.040,24.974,35.933,-79.300,-55.300,105.000
-14.751,32.388,30.427,-79.000,-47.800,99.700
-14.064,34.949,29.064,-78.300,-45.200,98.400
-13.469,40.093,24.601,-77.700,-40.000,94.100
-13.454,42.978,20.472,-77.700,-37.100,90.100
-13.341,45.464,16.858,-77.600,-34.600,86.600
-13.490,47.392,9.866,-77.800,-32.700,79.800
-13.355,47.919,5.654,-77.700,-32.200,75.700
-13.431,49.128,2.157,-77.800,-31.000,72.300
-13.740,49.608,-7.693,-78.200,-30.600,62.700
-15.407,47.659,-7.967,-79.900,-32.600,62.400
-17.058,47.606,-11.746,-81.600,-32.700,58.700
-16.417,46.950,-16.055,-81.000,-33.400,54.500
-17.609,46.264,-15.217,-82.200,-34.100,55.300
-18.643,45.435,-20.636,-83.300,-35.000,50.000
-16.830,44.653,-22.903,-81.500,-35.800,47.800
-18.094,42.806,-24.003,-82.800,-37.700,46.700
-19.060,42.640,-26.659,-83.800,-37.900,44.100
-17.533,40.782,-29.222,-82.300,-39.800,41.600
-18.644,37.696,-35.031,-83.500,-43.000,35.900
-20.764,32.622,-37.222,-85.700,-48.200,33.700
-23.392,29.225,-39.628,-88.400,-51.700,31.300
-24.229,24.927,-41.839,-89.300,-56.100,29.100
-23.299,23.568,-44.708,-88.400,-57.500,26.300
-24.665,19.738,-43.737,-89.800,-61.400,27.200
-25.697,14.554,-45.527,-90.900,-66.700,25.400
-26.333,7.782,-45.974,-91.600,-73.600,24.900
-20.593,1.678,-49.975,-85.900,-79.800,21.000
-17.781,0.599,-52.763,-83.100,-80.900,18.300
-18.597,0.287,-50.085,-83.900,-81.200,20.900
-20.275,-2.464,-48.505,-85.600,-84.000,22.400
-17.049,-4.818,-52.106,-82.400,-86.400,18.900
-14.248,-8.284,-51.589,-79.600,-89.900,19.400
-11.833,-12.033,-52.092,-77.200,-93.700,18.900
-11.239,-14.117,-50.233,-76.600,-95.800,20.700
-11.886,-21.097,-49.241,-77.300,-102.900,21.600
-12.482,-24.459,-46.230,-77.900,-106.300,24.500
-14.764,-28.303,-42.788,-80.200,-110.200,27.800
-13.386,-33.966,-36.801,-78.800,-115.900,33.600
-14.510,-35.968,-31.541,-79.900,-117.900,38.700
-13.933,-40.840,-25.348,-79.300,-122.800,44.700
-11.784,-45.046,-18.150,-77.100,-127.000,51.700
-12.127,-45.778,-12.704,-77.400,-127.700,57.000
-11.284,-47.414,-6.029,-76.500,-129.300,63.500
-11.954,-47.082,1.668,-77.100,-128.900,71.000
-12.721,-45.658,8.228,-77.800,-127.400,77.400
-12.219,-43.570,16.411,-77.200,-125.200,85.400
-11.942,-42.601,17.733,-76.900,-124.200,86.700
-12.306,-39.986,22.535,-77.200,-121.500,91.400
-16.150,-35.371,26.634,-81.000,-116.800,95.400
-19.482,-32.330,30.333,-84.300,-113.700,99.000
-19.408,-29.482,30.512,-84.200,-110.800,99.200
-17.899,-24.220,34.245,-82.600,-105.400,102.900
-17.072,-19.932,37.584,-81.700,-101.000,106.200
-20.087,-16.083,38.502,-84.700,-97.100,107.100
-20.513,-13.235,39.097,-85.100,-94.200,107.700
-17.302,-9.358,42.416,-81.800,-90.200,111.000
-14.361,-4.761,42.141,-78.800,-85.500,110.800
-13.401,-2.026,43.134,-77.800,-82.700,111.800
-11.928,-0.566,43.414,-76.300,-81.200,112.100
-11.349,0.899,43.908,-75.700,-79.700,112.600
-10.922,-2.245,43.419,-75.300,-82.900,112.100
-11.114,-2.435,42.807,-75.500,-83.100,111.500
-9.628,-4.329,44.656,-74.000,-85.000,113.300
-9.213,-4.811,43.118,-73.600,-85.500,111.800
